label,capture_id,source_run_id,node_id,sample_index,timestamp_iso,dataset_split,dbfs,f_peak_acoustic_hz,low_rumble_ratio,band_bass_ratio,band_low_mid_ratio,band_mid_ratio,band_presence_ratio,band_high_ratio,band_bass_peak_hz,band_low_mid_peak_hz,band_mid_peak_hz,band_presence_peak_hz,band_high_peak_hz,dominant_band_ratio,dominant_band_peak_hz,fft_low_ratio,fft_mid_ratio,fft_high_ratio,fft_total_energy
high,capture_20260719210743,capture_20260719210743,node03,31,2026-07-19T21:08:21.162Z,training,-87.12,468.8,0.527077,0.471207,0.121786,0.202952,0.091514,0.112541,46.9,468.8,937.5,2156.2,9093.8,0.471207,46.9,0.548208,0.310429,0.141362,0.0008995114
high,capture_20260719210743,capture_20260719210743,node01,32,2026-07-19T21:08:22.122Z,training,-86.21,609.4,0.36831,0.321199,0.154299,0.248845,0.114688,0.160969,93.8,281.2,609.4,4593.8,5156.2,0.321199,93.8,0.402959,0.380079,0.216962,0.000768451
high,capture_20260719210743,capture_20260719210743,node02,32,2026-07-19T21:08:22.128Z,training,-86.9,375,0.364037,0.291813,0.261131,0.256136,0.103252,0.087668,140.6,375,562.5,2390.6,7406.2,0.291813,140.6,0.380025,0.468262,0.151713,0.001156958
high,capture_20260719210743,capture_20260719210743,node03,32,2026-07-19T21:08:22.158Z,training,-87.09,328.1,0.301873,0.277125,0.163928,0.257952,0.155146,0.145849,46.9,328.1,562.5,2390.6,11343.8,0.277125,46.9,0.3153,0.440174,0.244526,0.0006893757
high,capture_20260719210743,capture_20260719210743,node04,32,2026-07-19T21:08:22.165Z,training,-86.33,281.2,0.450548,0.42032,0.235802,0.161264,0.06202,0.120594,93.8,281.2,750,2296.9,6843.8,0.42032,93.8,0.527005,0.335112,0.137883,0.001084187
high,capture_20260719210743,capture_20260719210743,node01,33,2026-07-19T21:08:23.123Z,training,-86.06,281.2,0.397073,0.332196,0.165687,0.27404,0.105771,0.122306,140.6,281.2,937.5,2062.5,6328.1,0.332196,140.6,0.403801,0.423188,0.173011,0.0009018691
high,capture_20260719210743,capture_20260719210743,node02,33,2026-07-19T21:08:23.128Z,training,-86.67,421.9,0.176816,0.145399,0.382427,0.255851,0.110363,0.10596,46.9,421.9,515.6,2015.6,5953.1,0.382427,421.9,0.196503,0.632077,0.17142,0.0009278617
high,capture_20260719210743,capture_20260719210743,node03,33,2026-07-19T21:08:23.245Z,training,-86.82,421.9,0.125818,0.070851,0.214747,0.340358,0.185738,0.188306,140.6,421.9,1078.1,2296.9,11906.2,0.340358,1078.1,0.125825,0.574379,0.299796,0.0006179116
high,capture_20260719210743,capture_20260719210743,node04,33,2026-07-19T21:08:23.250Z,training,-86.43,234.4,0.21947,0.183878,0.298485,0.286385,0.10752,0.123732,46.9,234.4,515.6,2156.2,5156.2,0.298485,234.4,0.346717,0.469539,0.183744,0.0009575858
high,capture_20260719210743,capture_20260719210743,node02,34,2026-07-19T21:08:24.129Z,training,-86.96,234.4,0.672237,0.633531,0.082449,0.154065,0.058971,0.070984,46.9,234.4,703.1,2625,8343.8,0.633531,46.9,0.704635,0.209384,0.085981,0.001531261
high,capture_20260719210743,capture_20260719210743,node01,34,2026-07-19T21:08:24.141Z,training,-86.17,234.4,0.351457,0.244567,0.385672,0.176512,0.107456,0.085793,46.9,234.4,796.9,2718.8,5062.5,0.385672,234.4,0.469472,0.375375,0.155153,0.0009551061
high,capture_20260719210743,capture_20260719210743,node04,34,2026-07-19T21:08:24.286Z,training,-86.44,515.6,0.608225,0.567927,0.118075,0.196878,0.063052,0.054067,46.9,328.1,515.6,2015.6,5671.9,0.567927,46.9,0.614776,0.294046,0.091178,0.001457408
high,capture_20260719210743,capture_20260719210743,node03,34,2026-07-19T21:08:24.353Z,training,-87.09,421.9,0.25092,0.199216,0.344398,0.264177,0.081393,0.110816,93.8,421.9,562.5,3140.6,7921.9,0.344398,421.9,0.289172,0.563795,0.147033,0.0008464592
high,capture_20260719210743,capture_20260719210743,node02,35,2026-07-19T21:08:25.129Z,training,-86.69,281.2,0.460381,0.420189,0.239619,0.138627,0.086591,0.114974,46.9,281.2,656.2,2671.9,5156.2,0.420189,46.9,0.508095,0.346902,0.145004,0.0008109324
high,capture_20260719210743,capture_20260719210743,node03,35,2026-07-19T21:08:25.190Z,training,-86.98,609.4,0.398622,0.37732,0.131102,0.282716,0.104814,0.104048,140.6,234.4,609.4,2156.2,7265.6,0.37732,140.6,0.436907,0.394807,0.168285,0.0008225868
high,capture_20260719210743,capture_20260719210743,node01,35,2026-07-19T21:08:25.197Z,training,-85.67,281.2,0.294388,0.261346,0.361874,0.204641,0.0974,0.074739,46.9,281.2,562.5,2859.4,9796.9,0.361874,281.2,0.350307,0.513051,0.136642,0.0009947887
high,capture_20260719210743,capture_20260719210743,node04,35,2026-07-19T21:08:25.202Z,training,-86.37,468.8,0.506408,0.320281,0.384474,0.132098,0.09506,0.068086,140.6,187.5,703.1,2625,9656.2,0.384474,187.5,0.519218,0.350511,0.130271,0.001270501
high,capture_20260719210743,capture_20260719210743,node02,36,2026-07-19T21:08:26.126Z,training,-86.81,234.4,0.380333,0.24126,0.373695,0.207978,0.095718,0.08135,46.9,187.5,562.5,2906.2,7312.5,0.373695,187.5,0.45997,0.397708,0.142323,0.001222148
high,capture_20260719210743,capture_20260719210743,node01,36,2026-07-19T21:08:26.138Z,training,-85.97,562.5,0.55342,0.511241,0.102323,0.216004,0.093446,0.076986,46.9,421.9,562.5,2250,9093.8,0.511241,46.9,0.565857,0.306262,0.127881,0.001184709
high,capture_20260719210743,capture_20260719210743,node04,36,2026-07-19T21:08:26.196Z,training,-86.76,421.9,0.388299,0.308561,0.267769,0.203506,0.092892,0.127272,46.9,421.9,609.4,3000,7078.1,0.308561,46.9,0.433491,0.39637,0.170139,0.001000673
high,capture_20260719210743,capture_20260719210743,node03,36,2026-07-19T21:08:26.206Z,training,-87.32,281.2,0.450951,0.341329,0.253637,0.226161,0.10098,0.077893,140.6,187.5,1031.2,2203.1,8015.6,0.341329,140.6,0.490138,0.369121,0.140741,0.001110186
high,capture_20260719210743,capture_20260719210743,node02,37,2026-07-19T21:08:27.124Z,training,-87.19,234.4,0.547139,0.435413,0.271136,0.140057,0.05959,0.093804,46.9,187.5,562.5,2109.4,7406.2,0.435413,46.9,0.59874,0.285976,0.115284,0.001382801
high,capture_20260719210743,capture_20260719210743,node01,37,2026-07-19T21:08:27.166Z,training,-85.82,234.4,0.420962,0.333612,0.436908,0.124166,0.046898,0.058416,46.9,234.4,703.1,2953.1,6421.9,0.436908,234.4,0.53351,0.3877,0.07879,0.001798717
high,capture_20260719210743,capture_20260719210743,node03,37,2026-07-19T21:08:27.206Z,training,-86.75,234.4,0.621201,0.578568,0.148382,0.160144,0.038589,0.074317,46.9,234.4,562.5,2578.1,7359.4,0.578568,46.9,0.683239,0.239603,0.077158,0.001470559
high,capture_20260719210743,capture_20260719210743,node04,37,2026-07-19T21:08:27.254Z,training,-86.72,328.1,0.535053,0.501375,0.149992,0.203975,0.066878,0.07778,46.9,328.1,703.1,2062.5,9796.9,0.501375,46.9,0.539332,0.357885,0.102783,0.001273034
high,capture_20260719210743,capture_20260719210743,node02,38,2026-07-19T21:08:28.134Z,training,-86.82,281.2,0.786383,0.761857,0.078902,0.078942,0.030646,0.049653,46.9,281.2,515.6,3703.1,6093.8,0.761857,46.9,0.800171,0.14342,0.056409,0.002319454
high,capture_20260719210743,capture_20260719210743,node01,38,2026-07-19T21:08:28.141Z,training,-85.39,375,0.380471,0.367069,0.291339,0.211917,0.070009,0.059667,46.9,375,515.6,2625,5015.6,0.367069,46.9,0.385682,0.514843,0.099475,0.001368157
high,capture_20260719210743,capture_20260719210743,node03,38,2026-07-19T21:08:28.216Z,training,-87.12,234.4,0.538994,0.392382,0.267195,0.138694,0.080068,0.121661,46.9,187.5,515.6,2109.4,7500,0.392382,46.9,0.629296,0.219027,0.151677,0.0009276404
high,capture_20260719210743,capture_20260719210743,node04,38,2026-07-19T21:08:28.221Z,training,-86.4,281.2,0.391334,0.333469,0.172059,0.317286,0.062642,0.114543,46.9,281.2,562.5,2062.5,5390.6,0.333469,46.9,0.409451,0.468759,0.12179,0.0008625502
high,capture_20260719210743,capture_20260719210743,node02,39,2026-07-19T21:08:29.138Z,training,-87.06,656.2,0.434938,0.367826,0.099,0.271316,0.112405,0.149452,46.9,187.5,656.2,2625,6000,0.367826,46.9,0.435517,0.361065,0.203418,0.0006559435
high,capture_20260719210743,capture_20260719210743,node01,39,2026-07-19T21:08:29.149Z,training,-86.11,375,0.388808,0.335623,0.214155,0.238028,0.117192,0.095002,46.9,375,796.9,2812.5,7078.1,0.335623,46.9,0.393555,0.44019,0.166256,0.0008624254
high,capture_20260719210743,capture_20260719210743,node03,39,2026-07-19T21:08:29.224Z,training,-87.19,234.4,0.338984,0.148452,0.403396,0.250266,0.073081,0.124805,140.6,187.5,562.5,3656.2,7921.9,0.403396,187.5,0.474262,0.386408,0.13933,0.0008429662
high,capture_20260719210743,capture_20260719210743,node04,39,2026-07-19T21:08:29.239Z,training,-86.64,375,0.341931,0.312402,0.270349,0.2391,0.083677,0.094473,46.9,375,515.6,2250,5953.1,0.312402,46.9,0.392874,0.472877,0.13425,0.0009132053
high,capture_20260719210743,capture_20260719210743,node02,40,2026-07-19T21:08:30.149Z,training,-87.24,375,0.561891,0.52573,0.127683,0.190899,0.064342,0.091345,46.9,375,609.4,2390.6,9562.5,0.52573,46.9,0.582875,0.303245,0.11388,0.001270332
high,capture_20260719210743,capture_20260719210743,node01,40,2026-07-19T21:08:30.153Z,training,-86.03,656.2,0.217435,0.158779,0.135247,0.423594,0.145012,0.137369,140.6,187.5,656.2,3000,5343.8,0.423594,656.2,0.22636,0.538003,0.235636,0.0006839987
high,capture_20260719210743,capture_20260719210743,node03,40,2026-07-19T21:08:30.200Z,training,-86.8,234.4,0.581037,0.457878,0.213025,0.156693,0.084609,0.087796,46.9,187.5,562.5,2156.2,5250,0.457878,46.9,0.623684,0.237065,0.139251,0.001218758
high,capture_20260719210743,capture_20260719210743,node04,40,2026-07-19T21:08:30.208Z,training,-86.51,234.4,0.414045,0.381052,0.082509,0.276733,0.15237,0.107336,46.9,234.4,937.5,2250,6140.6,0.381052,46.9,0.449913,0.339257,0.21083,0.0009477398
high,capture_20260719210743,capture_20260719210743,node01,41,2026-07-19T21:08:31.156Z,training,-85.84,281.2,0.405737,0.344258,0.209976,0.273219,0.086372,0.086175,46.9,281.2,515.6,2156.2,9468.8,0.344258,46.9,0.423528,0.447496,0.128976,0.001055836
high,capture_20260719210743,capture_20260719210743,node02,41,2026-07-19T21:08:31.162Z,training,-87.4,375,0.315996,0.28259,0.218613,0.237026,0.128895,0.132876,46.9,375,609.4,2062.5,11015.6,0.28259,46.9,0.33861,0.456326,0.205065,0.0008664619
high,capture_20260719210743,capture_20260719210743,node03,41,2026-07-19T21:08:31.202Z,training,-86.89,234.4,0.707349,0.652745,0.076256,0.12668,0.074508,0.06981,46.9,234.4,703.1,2859.4,8906.2,0.652745,46.9,0.735419,0.157503,0.107078,0.001611478
high,capture_20260719210743,capture_20260719210743,node04,41,2026-07-19T21:08:31.207Z,training,-86.53,281.2,0.243861,0.211811,0.323948,0.241177,0.117406,0.105658,140.6,281.2,1546.9,2015.6,5203.1,0.323948,281.2,0.284881,0.529175,0.185944,0.000857861
high,capture_20260719210743,capture_20260719210743,node01,42,2026-07-19T21:08:32.162Z,training,-85.49,281.2,0.197891,0.161184,0.192328,0.352299,0.138988,0.155201,46.9,281.2,656.2,2484.4,10546.9,0.352299,656.2,0.234233,0.538577,0.22719,0.0006072054
high,capture_20260719210743,capture_20260719210743,node02,42,2026-07-19T21:08:32.205Z,training,-87.02,281.2,0.267502,0.199453,0.306183,0.229344,0.150456,0.114563,46.9,281.2,656.2,2015.6,5671.9,0.306183,281.2,0.288228,0.49919,0.212581,0.0007393849
high,capture_20260719210743,capture_20260719210743,node04,42,2026-07-19T21:08:32.231Z,training,-86.45,281.2,0.385141,0.36536,0.200259,0.230863,0.103144,0.100373,46.9,281.2,937.5,2062.5,5015.6,0.36536,46.9,0.421806,0.411022,0.167172,0.0009679559
high,capture_20260719210743,capture_20260719210743,node03,42,2026-07-19T21:08:32.265Z,training,-86.82,234.4,0.241302,0.113065,0.306251,0.361992,0.103653,0.115039,140.6,187.5,515.6,2578.1,9046.9,0.361992,515.6,0.306396,0.532749,0.160855,0.0007729746
high,capture_20260719210743,capture_20260719210743,node01,43,2026-07-19T21:08:33.164Z,training,-86.29,234.4,0.269856,0.177747,0.487242,0.205723,0.069403,0.059885,46.9,234.4,562.5,2250,7734.4,0.487242,234.4,0.383557,0.515248,0.101195,0.001584485
high,capture_20260719210743,capture_20260719210743,node03,43,2026-07-19T21:08:33.206Z,training,-87.43,328.1,0.46939,0.419999,0.184587,0.237183,0.07661,0.081621,46.9,328.1,609.4,2671.9,6000,0.419999,46.9,0.507738,0.369884,0.122379,0.001078801
high,capture_20260719210743,capture_20260719210743,node02,43,2026-07-19T21:08:33.231Z,training,-86.51,234.4,0.449362,0.395505,0.318818,0.15821,0.068508,0.058959,46.9,234.4,750,2203.1,7781.2,0.395505,46.9,0.615416,0.283437,0.101147,0.001530474
high,capture_20260719210743,capture_20260719210743,node04,43,2026-07-19T21:08:33.235Z,training,-87.05,703.1,0.3222,0.262495,0.212042,0.322825,0.117201,0.085437,46.9,281.2,703.1,3796.9,6890.6,0.322825,703.1,0.334823,0.499256,0.165921,0.001047397
high,capture_20260719210743,capture_20260719210743,node01,44,2026-07-19T21:08:34.163Z,training,-85.49,234.4,0.662781,0.595135,0.190844,0.120703,0.041383,0.051935,46.9,234.4,515.6,2015.6,9890.6,0.595135,46.9,0.723693,0.208579,0.067728,0.001934296
high,capture_20260719210743,capture_20260719210743,node02,44,2026-07-19T21:08:34.193Z,training,-86.82,2015.6,0.339607,0.304794,0.106098,0.263896,0.213089,0.112122,46.9,375,1453.1,2015.6,8812.5,0.304794,46.9,0.361757,0.36281,0.275434,0.00065185
high,capture_20260719210743,capture_20260719210743,node03,44,2026-07-19T21:08:34.233Z,training,-87.39,281.2,0.273284,0.112669,0.387319,0.233956,0.127161,0.138894,93.8,187.5,1125,2203.1,6234.4,0.387319,187.5,0.320404,0.471176,0.208421,0.0006833747
high,capture_20260719210743,capture_20260719210743,node04,44,2026-07-19T21:08:34.237Z,training,-86.35,234.4,0.31087,0.177963,0.375497,0.177882,0.137039,0.13162,46.9,187.5,843.8,3093.8,8671.9,0.375497,187.5,0.386232,0.403327,0.210441,0.0008201949
high,capture_20260719210743,capture_20260719210743,node01,45,2026-07-19T21:08:35.179Z,training,-86.04,515.6,0.31253,0.282248,0.126808,0.327383,0.137618,0.125944,93.8,468.8,515.6,4031.2,11625,0.327383,515.6,0.325545,0.476346,0.198109,0.0006373565
high,capture_20260719210743,capture_20260719210743,node02,45,2026-07-19T21:08:35.191Z,training,-86.98,234.4,0.671213,0.622487,0.146855,0.114976,0.054721,0.060961,46.9,234.4,562.5,2062.5,9515.6,0.622487,46.9,0.741403,0.17077,0.087827,0.001722301
high,capture_20260719210743,capture_20260719210743,node03,45,2026-07-19T21:08:35.198Z,training,-86.93,328.1,0.654278,0.574403,0.18838,0.146872,0.035662,0.054684,46.9,187.5,796.9,2718.8,8390.6,0.574403,46.9,0.664235,0.270308,0.065457,0.001818471
high,capture_20260719210743,capture_20260719210743,node04,45,2026-07-19T21:08:35.220Z,training,-86.16,656.2,0.415272,0.37788,0.083923,0.314894,0.101561,0.121743,46.9,421.9,656.2,2156.2,9656.2,0.37788,46.9,0.435133,0.400811,0.164056,0.0008746748
high,capture_20260719210743,capture_20260719210743,node01,46,2026-07-19T21:08:36.176Z,training,-86.67,281.2,0.113437,0.100272,0.542248,0.205099,0.06806,0.084321,93.8,281.2,843.8,2296.9,9937.5,0.542248,281.2,0.202819,0.68687,0.110311,0.00109534
high,capture_20260719210743,capture_20260719210743,node02,46,2026-07-19T21:08:36.206Z,training,-86.96,375,0.542473,0.427297,0.241352,0.117509,0.121498,0.092345,93.8,187.5,703.1,2625,8296.9,0.427297,93.8,0.547366,0.279807,0.172828,0.0009722681
high,capture_20260719210743,capture_20260719210743,node03,46,2026-07-19T21:08:36.255Z,training,-87.25,328.1,0.391631,0.371969,0.236624,0.237525,0.067027,0.086855,46.9,328.1,515.6,2015.6,5812.5,0.371969,46.9,0.404598,0.478904,0.116498,0.001077715
high,capture_20260719210743,capture_20260719210743,node04,46,2026-07-19T21:08:36.264Z,training,-86.69,375,0.274842,0.245672,0.201382,0.289036,0.119265,0.144645,46.9,375,515.6,2250,5109.4,0.289036,515.6,0.284873,0.512827,0.2023,0.0006396418
high,capture_20260719210743,capture_20260719210743,node01,47,2026-07-19T21:08:37.182Z,training,-85.99,281.2,0.223384,0.190957,0.470871,0.184056,0.071232,0.082883,93.8,281.2,515.6,2015.6,5906.2,0.470871,281.2,0.335141,0.543993,0.120866,0.001069431
high,capture_20260719210743,capture_20260719210743,node02,47,2026-07-19T21:08:37.237Z,training,-86.7,234.4,0.670644,0.592492,0.133922,0.141441,0.062873,0.069272,46.9,187.5,750,4406.2,8859.4,0.592492,46.9,0.703207,0.193909,0.102885,0.001378764
high,capture_20260719210743,capture_20260719210743,node03,47,2026-07-19T21:08:37.259Z,training,-86.95,234.4,0.506779,0.466865,0.200187,0.157174,0.077041,0.098733,46.9,234.4,515.6,3187.5,9046.9,0.466865,46.9,0.562953,0.309824,0.127223,0.0009495067
high,capture_20260719210743,capture_20260719210743,node04,47,2026-07-19T21:08:37.269Z,training,-86.46,281.2,0.622599,0.595443,0.10623,0.160276,0.066371,0.07168,46.9,281.2,656.2,2109.4,5765.6,0.595443,46.9,0.645912,0.24906,0.105028,0.001519174
high,capture_20260719210743,capture_20260719210743,node01,48,2026-07-19T21:08:38.182Z,training,-85.95,234.4,0.668821,0.598051,0.15749,0.124168,0.049365,0.070927,46.9,187.5,515.6,2812.5,5203.1,0.598051,46.9,0.708125,0.201385,0.09049,0.001441485
high,capture_20260719210743,capture_20260719210743,node02,48,2026-07-19T21:08:38.200Z,training,-87.31,468.8,0.749946,0.712674,0.078142,0.089341,0.058585,0.061259,46.9,468.8,890.6,2531.2,6703.1,0.712674,46.9,0.751293,0.160073,0.088634,0.001855005
high,capture_20260719210743,capture_20260719210743,node03,48,2026-07-19T21:08:38.250Z,training,-87.22,328.1,0.576192,0.515566,0.271156,0.106021,0.04437,0.062887,93.8,328.1,703.1,2671.9,5250,0.515566,93.8,0.607372,0.310205,0.082424,0.001648809
high,capture_20260719210743,capture_20260719210743,node04,48,2026-07-19T21:08:38.316Z,training,-86.59,281.2,0.33074,0.286358,0.307652,0.210313,0.096186,0.099492,46.9,281.2,843.8,2062.5,9328.1,0.307652,281.2,0.405576,0.437746,0.156677,0.00110685
high,capture_20260719210743,capture_20260719210743,node01,49,2026-07-19T21:08:39.196Z,training,-86.41,515.6,0.351889,0.251081,0.286974,0.280842,0.067409,0.113695,140.6,187.5,515.6,2015.6,6656.2,0.286974,187.5,0.358212,0.510796,0.130992,0.0009384451
high,capture_20260719210743,capture_20260719210743,node02,49,2026-07-19T21:08:39.230Z,training,-86.81,281.2,0.40764,0.363321,0.231011,0.177164,0.100676,0.127829,93.8,281.2,703.1,2625,5812.5,0.363321,93.8,0.478756,0.341767,0.179477,0.0009932312
high,capture_20260719210743,capture_20260719210743,node03,49,2026-07-19T21:08:39.275Z,training,-86.79,281.2,0.220528,0.14166,0.377196,0.276963,0.090014,0.114166,46.9,281.2,515.6,2296.9,5250,0.377196,281.2,0.224624,0.610757,0.164619,0.0008781448
high,capture_20260719210743,capture_20260719210743,node04,49,2026-07-19T21:08:39.277Z,training,-86.33,328.1,0.65757,0.611801,0.114263,0.115555,0.078056,0.080326,46.9,328.1,1171.9,2062.5,9468.8,0.611801,46.9,0.66016,0.230643,0.109197,0.001283946
high,capture_20260719210743,capture_20260719210743,node02,50,2026-07-19T21:08:40.218Z,training,-86.88,281.2,0.43793,0.348218,0.246614,0.170218,0.130423,0.104526,46.9,187.5,1218.8,2062.5,8859.4,0.348218,46.9,0.480205,0.32946,0.190336,0.001009362
high,capture_20260719210743,capture_20260719210743,node03,50,2026-07-19T21:08:40.225Z,training,-87.41,328.1,0.15992,0.119732,0.374941,0.259669,0.101626,0.144033,140.6,328.1,703.1,2156.2,6234.4,0.374941,328.1,0.216213,0.58956,0.194226,0.0007261709
high,capture_20260719210743,capture_20260719210743,node01,50,2026-07-19T21:08:40.249Z,training,-86.35,421.9,0.273629,0.20608,0.348137,0.260518,0.0897,0.095565,46.9,421.9,890.6,2015.6,10875,0.348137,421.9,0.284331,0.573525,0.142143,0.001085777
high,capture_20260719210743,capture_20260719210743,node04,50,2026-07-19T21:08:40.255Z,training,-86.42,281.2,0.656502,0.569452,0.166606,0.123727,0.063172,0.077042,46.9,187.5,609.4,2109.4,6656.2,0.569452,46.9,0.694009,0.202753,0.103238,0.001490305
high,capture_20260719210743,capture_20260719210743,node01,51,2026-07-19T21:08:41.205Z,training,-85.76,234.4,0.617572,0.458553,0.344158,0.098325,0.050151,0.048812,46.9,187.5,515.6,2531.2,6984.4,0.458553,46.9,0.702506,0.217219,0.080275,0.002110978
high,capture_20260719210743,capture_20260719210743,node03,51,2026-07-19T21:08:41.228Z,training,-87.44,281.2,0.350246,0.329045,0.2368,0.216824,0.111637,0.105694,46.9,281.2,515.6,2343.8,11296.9,0.329045,46.9,0.390687,0.43512,0.174193,0.0008717033
high,capture_20260719210743,capture_20260719210743,node04,51,2026-07-19T21:08:41.253Z,training,-86.41,562.5,0.673848,0.6361,0.093812,0.163013,0.055407,0.051667,46.9,234.4,562.5,2578.1,5390.6,0.6361,46.9,0.70441,0.216819,0.078771,0.002050464
high,capture_20260719210743,capture_20260719210743,node02,51,2026-07-19T21:08:41.270Z,training,-86.59,421.9,0.370519,0.246972,0.255776,0.250987,0.107367,0.138897,140.6,187.5,843.8,2015.6,5484.4,0.255776,187.5,0.418031,0.388097,0.193873,0.0008908611
high,capture_20260719210743,capture_20260719210743,node03,52,2026-07-19T21:08:42.243Z,training,-87.37,281.2,0.327046,0.282486,0.220337,0.223497,0.144431,0.129249,140.6,281.2,656.2,3187.5,5625,0.282486,140.6,0.396188,0.377354,0.226458,0.0008156865
