label,capture_id,sample_index,dataset_split,dbfs_mean,dbfs_std,dbfs_range,f_peak_acoustic_hz_mean,f_peak_acoustic_hz_std,f_peak_acoustic_hz_range,low_rumble_ratio_mean,low_rumble_ratio_std,low_rumble_ratio_range,band_bass_ratio_mean,band_bass_ratio_std,band_bass_ratio_range,band_low_mid_ratio_mean,band_low_mid_ratio_std,band_low_mid_ratio_range,band_mid_ratio_mean,band_mid_ratio_std,band_mid_ratio_range,band_presence_ratio_mean,band_presence_ratio_std,band_presence_ratio_range,band_high_ratio_mean,band_high_ratio_std,band_high_ratio_range,band_bass_peak_hz_mean,band_bass_peak_hz_std,band_bass_peak_hz_range,band_low_mid_peak_hz_mean,band_low_mid_peak_hz_std,band_low_mid_peak_hz_range,band_mid_peak_hz_mean,band_mid_peak_hz_std,band_mid_peak_hz_range,band_presence_peak_hz_mean,band_presence_peak_hz_std,band_presence_peak_hz_range,band_high_peak_hz_mean,band_high_peak_hz_std,band_high_peak_hz_range,dominant_band_ratio_mean,dominant_band_ratio_std,dominant_band_ratio_range,dominant_band_peak_hz_mean,dominant_band_peak_hz_std,dominant_band_peak_hz_range,fft_low_ratio_mean,fft_low_ratio_std,fft_low_ratio_range,fft_mid_ratio_mean,fft_mid_ratio_std,fft_mid_ratio_range,fft_high_ratio_mean,fft_high_ratio_std,fft_high_ratio_range,fft_total_energy_mean,fft_total_energy_std,fft_total_energy_range
low,capture_20260719201551,33,training,-85.7275,1.799463462,4.37,410.15,156.7633009,421.8,0.33531775,0.1567825242,0.424573,0.26558625,0.1355042574,0.339331,0.3289455,0.09228907747,0.250787,0.22923425,0.07812021075,0.193205,0.0952515,0.04228835382,0.103566,0.08098325,0.03922882447,0.108053,58.625,20.30829572,46.9,304.7,77.72962756,187.5,738.275,173.4465822,468.8,2566.4,568.6841698,1453.1,8625,1398.034125,3843.8,0.41258625,0.07300155324,0.170329,339.85,225.6927834,609.3,0.42477825,0.1380894697,0.352702,0.4320195,0.07876957756,0.185481,0.14320225,0.066207247,0.176615,0.001748264425,0.001355993312,0.0033182393
low,capture_20260719201551,34,training,-85.6625,2.055339084,4.95,550.8,272.0666095,750,0.34073,0.1920074522,0.466893,0.28050625,0.1666712166,0.434314,0.1755245,0.07825852948,0.197157,0.37185775,0.202305355,0.489867,0.0862675,0.04832250428,0.116889,0.08584375,0.0504802135,0.13582,46.9,0,0,316.4,101.5097286,281.3,679.675,191.8640583,468.8,2414.05,335.567821,843.7,7511.7,1652.423979,4500,0.45854925,0.1616268154,0.435378,281.275,405.949408,937.5,0.3586135,0.2003506305,0.475222,0.508179,0.2754312307,0.664257,0.133208,0.076712133,0.199703,0.00831097785,0.01281557866,0.0296632703
low,capture_20260719201551,35,training,-84.295,5.039804064,12.08,398.425,157.1993062,421.8,0.3142865,0.1092728819,0.293851,0.2514205,0.06436207013,0.171621,0.27497825,0.08466776873,0.207192,0.28483425,0.08395793115,0.217304,0.08281375,0.01427734747,0.040309,0.10595325,0.02775908828,0.073148,70.35,23.45,46.9,304.7,107.4177592,281.3,902.325,145.9108182,375,2812.5,594.7553993,1593.7,8660.15,1668.971522,3984.4,0.35743575,0.03020733147,0.077896,316.4,220.7686459,609.3,0.35988675,0.110973679,0.293303,0.49702375,0.1106343799,0.291898,0.14308975,0.02746108644,0.058116,0.001109784825,0.0003290050053,0.0008487698
low,capture_20260719201551,36,training,-86.05,1.631962009,3.92,269.525,38.84220482,93.7,0.16497775,0.09945296821,0.272975,0.136297,0.092180593,0.243759,0.31268875,0.1354364878,0.332548,0.37337275,0.1649288047,0.416599,0.08793275,0.05512629845,0.134613,0.0897085,0.0609247229,0.166765,93.775,33.12796213,93.7,269.525,38.84220482,93.7,855.45,248.8727034,562.5,2941.375,643.0420296,1687.5,8695.325,1834.292881,4734.4,0.45365075,0.1421954936,0.374076,539.05,394.27012,1031.2,0.2260195,0.138370615,0.38156,0.633648,0.2281867502,0.616332,0.14033225,0.09098370053,0.234773,0.00730756415,0.01109865548,0.0260052871
low,capture_20260719201551,37,training,-85.0125,3.302554882,8.12,375,57.44053447,140.7,0.299916,0.03619644556,0.0987,0.22461425,0.03725191442,0.103944,0.3808325,0.1757619313,0.467456,0.218585,0.07752769111,0.192938,0.09160925,0.04727567676,0.120356,0.0843595,0.03618857116,0.101548,46.9,0,0,339.85,101.5039531,281.3,820.325,268.2686468,656.3,2191.4,153.2420634,375,9574.2,1802.815974,4687.5,0.4278945,0.1274178727,0.332498,375,151.9039335,421.9,0.353035,0.06614781546,0.163076,0.50855,0.03100287483,0.087501,0.138415,0.06906918307,0.182726,0.001425035975,0.0008801171188,0.0021827764
low,capture_20260719201551,38,training,-83.84,4.882064113,11.55,527.35,300.8005693,796.8,0.287944,0.2457878516,0.617073,0.254717,0.2192154616,0.54709,0.2822775,0.08778598602,0.223509,0.31683125,0.2137299123,0.567056,0.063059,0.03443427447,0.09293,0.08311525,0.04951775649,0.125989,58.625,20.30829572,46.9,351.575,77.73716534,187.5,703.1,201.6024677,515.6,2941.4,666.5358542,1781.3,6152.325,766.1915797,1968.7,0.50268325,0.1189200331,0.301059,386.725,402.3516396,984.3,0.31240725,0.2602553702,0.669426,0.57754075,0.2883545937,0.775325,0.110052,0.06263517164,0.170399,0.006393761475,0.009242622417,0.0215530281
low,capture_20260719201551,39,training,-85.62,2.226499495,5.34,316.4,90.03865836,234.4,0.381024,0.1873723374,0.469137,0.316614,0.172615545,0.44248,0.32300975,0.2148576001,0.513795,0.21085775,0.04372663412,0.115023,0.075715,0.02973654676,0.07541,0.07380375,0.03334805546,0.086982,58.625,20.30829572,46.9,304.675,102.1875084,281.3,1230.45,492.0621124,1171.9,3046.9,887.5351007,2203.1,7429.675,2489.339674,6328.1,0.48419175,0.12670817,0.329782,105.475,101.4548761,234.3,0.47543325,0.09160218066,0.241928,0.407172,0.1356032295,0.344428,0.117395,0.04673720898,0.120609,0.0033970175,0.00371846644,0.008681494
low,capture_20260719201551,40,training,-86.205,1.135924733,2.97,902.35,645.6146587,1359.4,0.47902425,0.2286259461,0.589784,0.39337675,0.2128901951,0.560648,0.18049975,0.06258402958,0.172452,0.2946375,0.2128956461,0.53036,0.06392975,0.01606706394,0.043216,0.0675565,0.0183349978,0.046552,70.325,40.57329017,93.7,210.925,40.57329017,93.7,1382.8,213.5573459,562.6,3093.775,403.2456223,1031.3,7136.725,739.9743488,1968.8,0.5388185,0.1227410681,0.310247,433.6,616.8735162,1453.1,0.4963165,0.2326918661,0.608969,0.4016905,0.2559385805,0.656342,0.101993,0.02612926932,0.068148,0.001885629,0.0008161059002,0.001992446
low,capture_20260719201551,41,training,-85.975,1.368511966,3.48,328.125,74.12379426,187.5,0.40004675,0.06058398185,0.155533,0.361106,0.07164881902,0.183995,0.23947775,0.03531539715,0.091132,0.1844055,0.03162454592,0.075776,0.1171255,0.01833487608,0.048932,0.09788525,0.02126655795,0.049294,58.625,20.30829572,46.9,328.125,74.12379426,187.5,761.725,145.9108182,375,3187.5,974.8524529,2250,7980.475,2206.961139,5718.8,0.365332,0.06725757116,0.167091,105.5,76.84403035,187.5,0.45222125,0.06500182381,0.181857,0.37461825,0.05470852414,0.13905,0.17316075,0.02297736872,0.050403,0.001010104025,0.0002847381122,0.0007196659
low,capture_20260719201551,42,training,-85.77,1.963606376,4.81,398.425,164.0464321,421.8,0.43100925,0.09866362511,0.257338,0.37566125,0.1252803016,0.325821,0.1850725,0.0830231056,0.203162,0.24047,0.05062114927,0.137848,0.1042675,0.01618772937,0.042833,0.094529,0.0301350742,0.08181,82.05,38.8497426,93.7,257.8,52.39107748,140.6,785.15,197.1424929,515.6,3562.5,850.8944059,2343.8,6691.4,1045.20862,2859.4,0.3857305,0.1167635615,0.285544,93.775,57.39971145,140.6,0.463124,0.101185993,0.266732,0.377163,0.07479871642,0.205955,0.15971325,0.02914887249,0.077968,0.001277715125,0.0004182695851,0.0010464745
low,capture_20260719201551,43,training,-85.76,1.287672319,3,328.1,0,0,0.51675175,0.2332553874,0.507096,0.4441615,0.2645864763,0.556996,0.2151355,0.1588485308,0.383328,0.1667265,0.06980765324,0.153593,0.07894675,0.01860314725,0.04556,0.09502925,0.04368841986,0.105735,82.05,38.8497426,93.7,292.95,60.88158589,140.6,667.95,116.6296167,328.2,2589.825,366.6778721,937.5,6046.9,840.5128881,2015.7,0.537843,0.1763346254,0.416483,164.075,107.3795692,281.2,0.54988925,0.2021121423,0.41976,0.323295,0.1750628926,0.399702,0.1268155,0.04231746008,0.102902,0.00113112705,0.0002854170421,0.0007656048
low,capture_20260719201551,44,training,-86.09,0.8534342388,2.22,316.4,69.33646227,187.5,0.49569875,0.1343709818,0.339703,0.40911175,0.1320218204,0.352072,0.244184,0.07346109434,0.20571,0.150075,0.04305046586,0.106791,0.10202275,0.05151031908,0.130203,0.09460625,0.03464177262,0.085881,58.625,20.30829572,46.9,257.8,52.39107748,140.6,843.75,151.8653598,421.8,3117.175,649.9539498,1546.9,7019.525,1230.614337,3187.6,0.4381135,0.09696277326,0.236065,105.5,76.84403035,187.5,0.55344225,0.1197097201,0.331602,0.28744175,0.05503304736,0.143768,0.15911625,0.07305267411,0.187834,0.001285712325,0.0005717759166,0.0014521811
low,capture_20260719201551,45,training,-85.225,2.405415764,6.03,550.775,207.9797872,562.5,0.3251645,0.227242521,0.460739,0.274452,0.214619484,0.446258,0.233393,0.1312152514,0.345304,0.33472475,0.1440781847,0.323985,0.0815485,0.03608550169,0.090079,0.07588175,0.03540342861,0.093981,82.05,38.8497426,93.7,222.675,20.30829572,46.9,656.225,99.45457192,281.3,2648.425,883.5258185,2156.3,6527.35,1046.786343,2859.4,0.483048,0.01069372005,0.025445,351.575,320.4965942,750,0.4046685,0.1863118467,0.45159,0.470154,0.2013797937,0.431663,0.1251775,0.05558523442,0.144325,0.001986761175,0.001748051863,0.0041585901
low,capture_20260719201551,46,training,-85.6375,1.850288829,4.59,386.725,121.2166733,328.1,0.41803375,0.1610924686,0.409282,0.33970575,0.1278973041,0.329598,0.2497285,0.1187464182,0.303708,0.21034175,0.03058980318,0.078453,0.083654,0.01382573906,0.032669,0.1165705,0.01570621516,0.038304,82.05,38.8497426,93.7,246.1,101.4981773,234.4,738.275,199.9138611,421.9,2625,417.9631144,1171.9,8765.625,2209.835392,5062.5,0.42176625,0.03346499902,0.080603,175.8,145.8967614,375,0.43995875,0.1644476185,0.397464,0.41428675,0.1583515278,0.383127,0.14575475,0.02810136266,0.069213,0.0009817344,0.0001905109482,0.000449815
low,capture_20260719201551,47,training,-86.2175,0.9017032494,2.26,304.7,96.65045266,234.4,0.28051925,0.2043357035,0.545273,0.20561625,0.1309523992,0.337304,0.3668155,0.1225595616,0.326152,0.27469725,0.1328875314,0.335314,0.06988075,0.04410207561,0.11354,0.08299075,0.0495826316,0.135949,93.75,46.85,93.7,292.975,106.781421,281.3,785.175,160.2711511,421.9,3234.35,682.5103021,1875,7992.2,2910.29391,6843.7,0.403434,0.09195895387,0.251173,257.8,170.6086897,468.7,0.3867065,0.2537662781,0.65833,0.49371425,0.2937194881,0.779181,0.11957925,0.06929784756,0.174263,0.008161331825,0.01240003419,0.0287061507
low,capture_20260719201551,48,training,-85.29,2.935719673,7.27,363.275,69.36603546,187.6,0.42992725,0.2510096839,0.7061,0.35035175,0.1963078108,0.552354,0.27254025,0.08820409824,0.242259,0.20335775,0.08472708255,0.228654,0.07836475,0.0386781585,0.097364,0.09538525,0.03902289401,0.097941,82.05,38.8497426,93.7,257.8,77.72962756,187.5,691.4,121.2480928,328.2,3023.45,516.1511528,1453.1,7675.775,2522.431732,5812.5,0.43766025,0.1025303577,0.263876,152.35,134.1179425,328.1,0.4645675,0.2346547366,0.661931,0.40271325,0.1811809614,0.506644,0.13271925,0.062340144,0.155288,0.001658363525,0.001279943163,0.0030959423
low,capture_20260719201551,49,training,-84.5325,4.091652325,9.68,410.125,129.9869489,281.3,0.402184,0.2714973326,0.765687,0.3465865,0.2661170469,0.745815,0.25057825,0.1747932017,0.464583,0.282191,0.135266471,0.365084,0.058379,0.04013526049,0.109902,0.06226475,0.04042655784,0.098112,93.75,46.85,93.7,351.575,121.8160986,281.3,609.375,136.6929474,328.2,2320.325,447.7957089,1078.2,8707.025,1832.430807,4781.2,0.486933,0.1775427179,0.450567,246.075,176.5454244,468.7,0.44363725,0.2331323834,0.65571,0.46860625,0.2594859558,0.719367,0.087756,0.0595465987,0.162221,0.00875865235,0.01268910483,0.0298206906
low,capture_20260719201551,50,training,-85.5975,2.22224408,5.23,293,101.4981773,234.4,0.41081475,0.09585208813,0.267124,0.31013725,0.08482782824,0.213562,0.2763805,0.05116157304,0.142985,0.17784225,0.01882913924,0.047113,0.11132525,0.04731268403,0.111715,0.124315,0.04026597299,0.110726,93.75,46.85,93.7,210.95,23.45,46.9,703.15,119.522979,281.3,2906.25,751.4743326,1875,7453.1,2598.486865,6375,0.3368885,0.0763054052,0.192582,128.925,83.68423911,187.5,0.48539075,0.1146160049,0.28171,0.33101075,0.08105497485,0.218074,0.1835985,0.07360640877,0.178246,0.000949496825,0.0003186370613,0.0008200491
low,capture_20260719201551,51,training,-86.0325,1.330871425,3.28,293,101.4981773,234.4,0.39828775,0.1376320411,0.363535,0.295207,0.06058115241,0.156712,0.31319375,0.0655822242,0.18226,0.19588025,0.05194394248,0.136435,0.09279025,0.03312805053,0.093174,0.10292825,0.03580591099,0.100395,70.35,23.45,46.9,210.95,23.45,46.9,597.65,51.07942345,140.6,2296.9,269.298134,656.3,8343.75,1958.950163,4828.1,0.33868325,0.04564612885,0.120914,175.8,76.84403035,187.5,0.493202,0.1335171782,0.335798,0.35680775,0.08903053995,0.241335,0.1499905,0.05946241289,0.16711,0.001277522175,0.0006493498677,0.0016508178
low,capture_20260719201551,52,training,-85.64,2.157741875,5.19,269.525,38.84220482,93.7,0.401339,0.1071406588,0.272371,0.28219575,0.1337111904,0.373418,0.389726,0.1079483199,0.295067,0.15646175,0.03110757588,0.082281,0.078617,0.03626396927,0.097348,0.0929995,0.03799216386,0.097684,70.325,40.57329017,93.7,246.075,60.87677615,140.6,738.275,223.2915289,468.8,3140.65,1101.822975,2859.4,8414.075,2016.317686,5296.9,0.44613625,0.07773815785,0.208441,175.775,83.66323491,234.3,0.498331,0.1039591275,0.225208,0.37217725,0.05317209584,0.128905,0.12949175,0.06193517626,0.163832,0.001258181375,0.0005586585568,0.0013998159
low,capture_20260719201551,53,training,-86.0125,1.649657161,4.12,316.4,69.33646227,187.5,0.4842955,0.1190138429,0.293769,0.4023375,0.1121737579,0.289821,0.2225485,0.1188236777,0.32782,0.1574685,0.08685032563,0.214716,0.108741,0.05085855231,0.116233,0.10890475,0.04327551512,0.110298,70.35,23.45,46.9,304.675,84.51551263,234.4,1078.125,227.2117886,562.4,2343.75,232.0320398,609.4,5437.5,294.6067973,796.9,0.4161,0.1090231781,0.289821,105.5,51.06794494,140.6,0.53962825,0.1614272214,0.413078,0.28509325,0.09409882144,0.260922,0.17527825,0.07692955335,0.180886,0.0011693337,0.0005223482068,0.0012994716
low,capture_20260719201551,54,training,-86.005,1.50109127,3.6,351.55,52.43579407,140.7,0.25273825,0.1216189221,0.281814,0.2104215,0.1149827213,0.28216,0.3257355,0.1205448134,0.32656,0.228469,0.07366913524,0.207919,0.12129925,0.04192462643,0.108725,0.1140745,0.01675127703,0.046983,58.625,20.30829572,46.9,351.55,52.43579407,140.7,644.525,125.6946573,328.2,2660.175,251.0597177,703.1,7101.575,1444.202547,3515.6,0.3731215,0.08498629038,0.215826,222.65,194.3089872,468.7,0.307503,0.1213301482,0.303385,0.5058115,0.1101625993,0.298233,0.18668525,0.05070694278,0.134472,0.000900110725,0.0001473944588,0.0004026655
low,capture_20260719201551,55,training,-86.2225,1.025825887,2.61,328.125,114.7994202,281.2,0.38359825,0.1946966774,0.523536,0.31263575,0.1787914654,0.477149,0.2941545,0.1735212979,0.45946,0.2186605,0.06981664786,0.185646,0.07454675,0.02113355758,0.056535,0.1000025,0.02894192044,0.071064,58.625,20.30829572,46.9,246.1,51.06794494,140.6,937.475,349.2058517,937.5,3281.25,778.7459871,2062.5,6972.675,1627.640921,3750,0.4578035,0.1276244174,0.280983,339.85,257.536643,703.1,0.457135,0.1739684557,0.464391,0.415214,0.1781627892,0.492604,0.127651,0.04083500899,0.108362,0.00113800815,0.0002362777832,0.0005821209
low,capture_20260719201551,56,training,-85.2275,2.71157127,6.62,480.45,121.2432575,328.2,0.2125305,0.1460194743,0.364007,0.17361925,0.1229098536,0.316414,0.28069525,0.2245373922,0.572743,0.352699,0.1437298323,0.380171,0.09541575,0.05791661199,0.146478,0.09757075,0.06003458037,0.145059,93.75,46.85,93.7,316.4,90.03865836,234.4,621.1,134.1572585,328.2,2273.45,213.5408802,468.8,6832,2160.676689,5296.9,0.468226,0.1622666147,0.372219,363.275,218.2944499,562.5,0.2755095,0.1419528758,0.376587,0.57394275,0.1383604607,0.310316,0.1505475,0.09297866103,0.225489,0.00430418515,0.006109975173,0.0142784164
low,capture_20260719201551,57,training,-85.3025,2.853799003,6.97,410.125,129.9869489,281.3,0.30453075,0.1683914591,0.450169,0.2625565,0.1607057913,0.44095,0.29290625,0.2582773581,0.668396,0.259886,0.02301060163,0.063165,0.0889315,0.04526029717,0.122589,0.09571975,0.05359041572,0.13577,70.325,40.57329017,93.7,269.5,51.06794494,140.6,609.375,109.9476097,281.3,4054.7,617.0148499,1406.3,7406.25,1371.073157,3703.2,0.45320025,0.1713299921,0.437179,234.375,212.221787,515.6,0.385992,0.1009269354,0.273729,0.46791875,0.1618892368,0.421217,0.14608925,0.07606237661,0.196018,0.00675379435,0.01029839628,0.023844906
low,capture_20260719201551,58,training,-85.5525,2.372734446,5.72,316.4,69.33646227,187.5,0.4909735,0.223269939,0.619095,0.4252565,0.2283579742,0.629338,0.20110375,0.09721162348,0.228123,0.17990975,0.09694440897,0.254979,0.102361,0.03967286783,0.11123,0.09136925,0.03634255754,0.101921,70.35,23.45,46.9,246.075,60.87677615,140.6,667.975,60.87677615,140.6,2613.275,563.8342903,1500,8507.8,693.3036997,1593.8,0.48510325,0.1448425748,0.389951,199.25,237.5730256,562.5,0.5332995,0.2058847942,0.575734,0.311129,0.1426924057,0.39865,0.15557175,0.06355718646,0.177084,0.001251169225,0.0005460718997,0.0014928391
low,capture_20260719201551,59,training,-85.595,2.498764695,6.15,316.4,69.33646227,187.5,0.44909225,0.2119195394,0.476689,0.38346075,0.1942575615,0.48936,0.24316525,0.1046536447,0.290823,0.20710075,0.06741540604,0.143413,0.07500025,0.04013827576,0.100225,0.0912725,0.0382664561,0.102492,105.475,38.84220482,93.7,257.8,52.39107748,140.6,1019.525,427.5355504,1171.9,3105.45,758.2939354,2109.4,6562.475,1464.061466,3468.8,0.44817125,0.1365572067,0.369989,210.925,96.60800627,234.3,0.48832375,0.2010484618,0.474158,0.38703725,0.1730162831,0.412103,0.12463875,0.0636293445,0.161531,0.001237752525,0.0004437885374,0.0011972809
low,capture_20260719201551,60,training,-85.5625,1.935140499,4.66,292.975,76.84784886,187.5,0.395053,0.08077067558,0.197496,0.294628,0.09442579422,0.239778,0.31865975,0.1440497777,0.353169,0.1977565,0.05088584747,0.133799,0.0868925,0.01784858578,0.038489,0.102063,0.01242765219,0.02788,105.475,38.84220482,93.7,281.25,87.70178162,234.4,937.525,254.5849109,703.1,2437.5,396.3892216,1031.3,5964.825,836.8204598,2156.3,0.39781325,0.1088262727,0.302446,140.625,87.66168989,234.3,0.455052,0.1071890429,0.288816,0.39973425,0.1297841694,0.345939,0.145214,0.02702551283,0.058535,0.00108423445,0.0001681916029,0.0004405452
low,capture_20260719201551,61,training,-85.55,2.337541443,5.74,398.45,257.8318202,609.4,0.67146975,0.2000538559,0.529669,0.62002825,0.1909333809,0.506343,0.095525,0.03500745948,0.08578,0.139979,0.08958190708,0.238952,0.06565775,0.0331249039,0.078022,0.07880975,0.03914242023,0.103588,70.35,23.45,46.9,222.65,38.8497426,93.7,738.3,116.62459,281.3,2964.825,860.7461367,2062.5,6867.2,1698.670752,4359.3,0.62002825,0.1909333809,0.506343,70.35,23.45,46.9,0.69783075,0.1855932827,0.485687,0.19309475,0.1325290967,0.347071,0.1090745,0.05484768794,0.138616,0.001971293825,0.001557533262,0.003770307
low,capture_20260719201551,62,training,-86.115,1.605015576,4,339.85,90.03214704,234.4,0.49423725,0.1010536947,0.277776,0.436327,0.1317008437,0.356918,0.24329575,0.1012589504,0.247727,0.173998,0.03727202446,0.096017,0.06538325,0.0177016614,0.046763,0.080996,0.02410383946,0.063407,58.625,20.30829572,46.9,292.975,106.781421,281.3,703.125,198.8973526,468.8,2296.875,227.2478864,609.4,8039.075,2393.956319,5015.7,0.4781955,0.08392514888,0.216011,93.775,81.1898816,187.5,0.551109,0.06578731021,0.158677,0.3432215,0.03851677618,0.093187,0.10566975,0.0293971932,0.074272,0.00140904755,0.0004090603422,0.0011046888
low,capture_20260719201551,63,training,-85.935,1.429903843,3.47,457.025,182.6944769,468.8,0.370226,0.1814124756,0.503365,0.28228075,0.1528048356,0.414626,0.26616175,0.07662321687,0.214102,0.20696925,0.05628483269,0.154219,0.12395425,0.02422425904,0.065524,0.12063425,0.02826754302,0.070582,58.625,20.30829572,46.9,246.075,60.87677615,140.6,785.15,90.01912297,234.4,2847.65,895.7990748,2203.2,8578.15,1716.859699,4265.6,0.3782425,0.07273237776,0.196138,351.575,354.6596916,890.6,0.40944225,0.1729043428,0.480543,0.395718,0.1289658628,0.3438,0.19483975,0.05225108536,0.136743,0.00080296785,0.0001244860378,0.0003397472
low,capture_20260719201551,64,training,-86.09,1.211754926,3.06,363.275,111.7864789,281.2,0.294709,0.1234864877,0.346913,0.24019125,0.1240761373,0.332684,0.27803375,0.05524206868,0.146139,0.289893,0.06171058269,0.172143,0.09753825,0.02910999506,0.074479,0.0943435,0.02335095636,0.063278,70.325,40.57329017,93.7,304.675,70.32500889,187.5,597.65,51.07942345,140.6,2707.05,556.004094,1406.3,7019.55,1503.056043,3750,0.366567,0.058076608,0.160442,363.275,237.5446629,609.3,0.3546555,0.1452337202,0.369273,0.499122,0.1252399071,0.322825,0.14622275,0.04599083017,0.114449,0.001057135925,0.0002525180333,0.0007132213
low,capture_20260719201551,65,training,-86.08,1.434869332,3.76,339.825,60.92488716,140.7,0.3898985,0.07367282904,0.185539,0.3112695,0.06372699873,0.157635,0.2763635,0.07227002093,0.197622,0.22288075,0.04973720203,0.127287,0.09543625,0.01849710894,0.045268,0.0940495,0.01676275115,0.045704,46.9,0,0,281.225,66.29126545,187.5,691.4,116.62459,281.3,2496.1,285.856931,796.9,6808.575,2459.580742,5859.4,0.336415,0.04723261546,0.12164,222.65,121.2045894,328.1,0.43069525,0.07656315389,0.202058,0.422574,0.0743344594,0.180954,0.146731,0.02533294686,0.07081,0.00100007155,0.0001227170673,0.0003189218
low,capture_20260719201551,66,training,-86.065,1.443511344,3.54,328.125,74.12379426,187.5,0.426596,0.2252086244,0.546422,0.332158,0.1806417092,0.449423,0.365482,0.1849899421,0.471639,0.183888,0.06869960767,0.171498,0.054832,0.02887552549,0.075414,0.06364,0.03388267701,0.08912,58.625,20.30829572,46.9,269.525,95.93050545,234.4,1125.025,369.0877699,937.5,3035.15,944.7106687,2390.6,7968.725,2649.578018,6187.5,0.502261,0.09147489421,0.248293,140.625,99.40742867,234.3,0.4780365,0.2335605237,0.618874,0.43205175,0.2736921824,0.696806,0.0899115,0.04781699103,0.119018,0.005640022,0.007493054511,0.017421694
low,capture_20260719201551,67,training,-86.145,1.164356045,2.95,292.925,20.30829572,46.9,0.425169,0.2176700312,0.609252,0.3977045,0.2180126168,0.604826,0.2359535,0.1538966101,0.412371,0.16449675,0.04326830776,0.117233,0.09922925,0.03397978449,0.09053,0.10261625,0.03424519963,0.091206,46.9,0,0,292.925,20.30829572,46.9,890.625,273.3258712,750,3269.525,986.7809518,2437.4,7218.725,1944.881353,5203.1,0.49357025,0.1397402276,0.384899,117.2,121.7631718,281.2,0.45793025,0.2126590905,0.594257,0.38164775,0.1674603665,0.466829,0.16042175,0.05319053314,0.132447,0.0011921134,0.0005669815255,0.0013631562
low,capture_20260719201551,68,training,-86.1725,1.460845218,3.51,304.65,23.45,46.9,0.47839475,0.1929515126,0.4812,0.44718425,0.1942836657,0.48787,0.20828675,0.138341133,0.379825,0.18953025,0.07672730952,0.213051,0.0758495,0.03927375483,0.087276,0.07914925,0.03596130478,0.088262,93.75,46.85,93.7,304.65,23.45,46.9,808.575,173.4364491,421.9,3164.05,1125.244375,2296.9,7148.45,2268.620671,5859.4,0.47476175,0.1808856409,0.476593,257.8,249.112294,609.3,0.51888675,0.1737168424,0.470392,0.36522575,0.1468843952,0.371062,0.11588775,0.05765053104,0.129124,0.0016195533,0.0007392155058,0.0016306941
low,capture_20260719201551,69,training,-86.2125,1.446830588,3.46,281.25,57.3997169,140.6,0.50729375,0.1712971731,0.42426,0.3864415,0.1500436278,0.412165,0.30734775,0.08163475362,0.185287,0.139822,0.04052997774,0.104245,0.0839625,0.03474245113,0.087018,0.082427,0.02024160766,0.055854,70.325,40.57329017,93.7,257.8,77.72962756,187.5,750,151.9039335,421.9,2566.425,368.1538155,937.5,6855.45,1801.001492,4359.4,0.449725,0.09286595181,0.226268,164.075,134.6273073,328.1,0.55473175,0.1926266568,0.482258,0.31501325,0.1501525419,0.387728,0.1302555,0.04388854437,0.114762,0.001316086775,0.0003569698503,0.0009920679
low,capture_20260719201551,70,training,-85.9125,1.427977153,3.57,433.575,134.1507058,328.2,0.346803,0.2154266548,0.528074,0.2748805,0.188316937,0.463892,0.22221575,0.0732677979,0.191426,0.2838035,0.1464154279,0.368914,0.104714,0.03942849102,0.10248,0.11438625,0.02929782634,0.079399,58.625,20.30829572,46.9,257.825,96.64438357,234.4,726.575,259.9445939,656.3,2507.8,291.8015507,750,9339.825,2105.322757,5203.2,0.43263675,0.09393477822,0.2425,304.7,259.9243063,562.5,0.381817,0.1983754134,0.502558,0.44508275,0.1394843528,0.347408,0.1731,0.05934855803,0.155151,0.001006012075,0.0003139688542,0.0008572048
low,capture_20260719201551,71,training,-85.9875,1.171097242,2.76,597.625,280.0106817,703.1,0.5050575,0.1938936207,0.538563,0.45207075,0.1983886868,0.547228,0.12831,0.06342828356,0.176508,0.19580075,0.08408953439,0.214728,0.10859525,0.04372993963,0.119171,0.1152235,0.05542232595,0.152749,82.05,38.8497426,93.7,292.95,69.32800661,187.5,832,156.7894607,375,2390.625,312.6708923,843.7,6363.25,747.3495651,1875,0.47516875,0.1741999213,0.454836,316.4,414.459039,984.3,0.5216245,0.1873593215,0.522585,0.300047,0.108473604,0.297969,0.178328,0.07961488423,0.224615,0.0011756341,0.0007407381107,0.0018572712
low,capture_20260719201551,72,training,-85.99,1.617312586,3.9,609.35,316.1947224,750,0.3853695,0.09499696093,0.232276,0.33177075,0.100733702,0.231974,0.1930765,0.06644301958,0.169923,0.26395475,0.05338507359,0.14629,0.09434275,0.02447119233,0.064964,0.11685475,0.04698126429,0.12404,46.9,0,0,292.95,38.8497426,93.7,726.55,205.6532579,515.6,2859.375,547.6631829,1500,7523.425,2682.240693,6421.9,0.373815,0.06485668344,0.177892,363.275,402.3516396,984.3,0.4165265,0.10421509,0.251537,0.42061075,0.05930400891,0.14553,0.162863,0.04681255556,0.123355,0.000966055375,0.0002909734825,0.000816488
